2016-08-05 12:04:20,102 []
2016-08-05 12:04:24,125 []
2016-08-05 12:04:28,149 []
2016-08-05 12:04:32,172 []
2016-08-05 12:04:36,195 []
2016-08-05 12:04:40,117 []
2016-08-05 12:04:44,141 []
2016-08-05 12:04:48,164 []
2016-08-05 12:04:52,188 []
2016-08-05 12:04:56,110 []
2016-08-05 12:05:00,134 []
2016-08-05 12:05:04,156 []
2016-08-05 12:05:08,179 []
2016-08-05 12:05:12,101 []
2016-08-05 12:05:16,125 []
2016-08-05 12:05:20,148 []
2016-08-05 12:05:24,172 []
2016-08-05 12:05:28,195 []
2016-08-05 12:05:32,118 []
2016-08-05 12:05:36,141 []
2016-08-05 12:05:40,162 []
2016-08-05 12:05:44,185 []
2016-08-05 12:05:48,107 []
2016-08-05 12:05:52,129 []
2016-08-05 12:05:56,152 []
2016-08-05 12:06:00,275 []
2016-08-05 12:06:04,197 []
2016-08-05 12:06:08,121 []
2016-08-05 12:06:12,144 []
2016-08-05 12:06:16,167 []
2016-08-05 12:06:20,190 []
2016-08-05 12:06:20,292 []
2016-08-05 12:06:24,114 []
2016-08-05 12:06:28,137 []
2016-08-05 12:06:32,160 []
2016-08-05 12:06:36,183 []
2016-08-05 12:06:40,106 []
2016-08-05 12:06:44,129 []
2016-08-05 12:06:48,152 []
2016-08-05 12:06:52,175 []
2016-08-05 12:06:56,199 []
2016-08-05 12:07:00,121 []
2016-08-05 12:07:04,145 []
2016-08-05 12:07:08,168 []
2016-08-05 12:07:12,190 []
2016-08-05 12:07:16,112 []
2016-08-05 12:07:20,133 []
2016-08-05 12:07:24,156 []
2016-08-05 12:07:28,179 []
2016-08-05 12:07:32,102 []
2016-08-05 12:07:36,125 []
2016-08-05 12:07:40,147 []
2016-08-05 12:07:44,169 []
2016-08-05 12:07:48,192 []
2016-08-05 12:07:52,114 []
2016-08-05 12:07:56,138 []
2016-08-05 12:08:00,262 []
2016-08-05 12:08:04,185 []
2016-08-05 12:08:08,107 []
2016-08-05 12:08:12,131 []
2016-08-05 12:08:16,154 []
2016-08-05 12:08:20,178 []
2016-08-05 12:08:24,300 []
2016-08-05 12:08:28,122 []
2016-08-05 12:08:32,144 []
2016-08-05 12:08:36,167 []
2016-08-05 12:08:40,190 []
2016-08-05 12:08:44,113 []
2016-08-05 12:08:48,136 []
2016-08-05 12:08:52,159 []
2016-08-05 12:08:56,181 []
2016-08-05 12:09:00,103 []
2016-08-05 12:09:04,126 []
2016-08-05 12:09:08,148 []
2016-08-05 12:09:12,171 []
2016-08-05 12:09:16,194 []
2016-08-05 12:09:20,117 []
2016-08-05 12:09:20,219 []
2016-08-05 12:09:24,142 []
2016-08-05 12:09:28,165 []
2016-08-05 12:09:32,189 []
2016-08-05 12:09:36,111 []
2016-08-05 12:09:40,134 []
2016-08-05 12:09:44,157 []
2016-08-05 12:09:48,180 []
2016-08-05 12:09:52,103 []
2016-08-05 12:09:56,126 []
2016-08-05 12:10:00,149 []
2016-08-05 12:10:04,172 []
2016-08-05 12:10:08,195 []
2016-08-05 12:10:12,118 []
2016-08-05 12:10:16,141 []
2016-08-05 12:10:20,164 []
2016-08-05 12:10:24,187 []
2016-08-05 12:10:28,110 []
2016-08-05 12:10:32,133 []
2016-08-05 12:10:36,154 []
2016-08-05 12:10:40,175 []
2016-08-05 12:10:44,198 []
2016-08-05 12:10:48,120 []
2016-08-05 12:10:52,142 []
2016-08-05 12:10:56,165 []
2016-08-05 12:11:00,188 []
2016-08-05 12:11:04,111 []
2016-08-05 12:11:08,134 []
2016-08-05 12:11:12,157 []
2016-08-05 12:11:16,181 []
2016-08-05 12:11:20,103 []
2016-08-05 12:11:24,126 []
2016-08-05 12:11:28,152 []
2016-08-05 12:11:32,175 []
2016-08-05 12:11:36,197 []
2016-08-05 12:11:40,120 []
2016-08-05 12:11:44,143 []
2016-08-05 12:11:48,166 []
2016-08-05 12:11:52,190 []
2016-08-05 12:11:56,112 []
2016-08-05 12:12:00,135 []
2016-08-05 12:12:04,158 []
2016-08-05 12:12:08,181 []
2016-08-05 12:12:12,102 []
2016-08-05 12:12:16,126 []
2016-08-05 12:12:20,149 []
2016-08-05 12:12:20,251 []
2016-08-05 12:12:24,173 []
2016-08-05 12:12:28,196 []
2016-08-05 12:12:32,117 []
2016-08-05 12:12:36,140 []
2016-08-05 12:12:40,163 []
2016-08-05 12:12:44,186 []
2016-08-05 12:12:48,109 []
2016-08-05 12:12:52,132 []
2016-08-05 12:12:56,155 []
2016-08-05 12:13:00,178 []
2016-08-05 12:13:04,200 []
2016-08-05 12:13:08,122 []
2016-08-05 12:13:12,145 []
2016-08-05 12:13:16,168 []
2016-08-05 12:13:20,191 []
2016-08-05 12:13:24,113 []
2016-08-05 12:13:28,136 []
2016-08-05 12:13:32,159 []
2016-08-05 12:13:36,182 []
2016-08-05 12:13:40,105 []
2016-08-05 12:13:44,127 []
2016-08-05 12:13:48,150 []
2016-08-05 12:13:52,173 []
2016-08-05 12:13:56,196 []
2016-08-05 12:14:00,118 []
2016-08-05 12:14:04,141 []
2016-08-05 12:14:08,163 []
2016-08-05 12:14:12,186 []
2016-08-05 12:14:16,108 []
2016-08-05 12:14:20,130 []
2016-08-05 12:14:24,153 []
2016-08-05 12:14:28,177 []
2016-08-05 12:14:32,199 []
2016-08-05 12:14:36,121 []
2016-08-05 12:14:40,145 []
2016-08-05 12:14:44,167 []
2016-08-05 12:14:48,190 []
2016-08-05 12:14:52,112 []
2016-08-05 12:14:56,135 []
2016-08-05 12:15:00,159 []
2016-08-05 12:15:04,181 []
2016-08-05 12:15:08,103 []
2016-08-05 12:15:12,126 []
2016-08-05 12:15:16,149 []
2016-08-05 12:15:20,172 []
2016-08-05 12:15:20,274 []
2016-08-05 12:15:24,197 []
2016-08-05 12:15:28,119 []
2016-08-05 12:15:32,143 []
2016-08-05 12:15:36,166 []
2016-08-05 12:15:40,188 []
2016-08-05 12:15:44,111 []
2016-08-05 12:15:48,134 []
2016-08-05 12:15:52,156 []
2016-08-05 12:15:56,181 []
2016-08-05 12:16:00,204 []
2016-08-05 12:16:04,126 []
2016-08-05 12:16:08,150 []
2016-08-05 12:16:12,173 []
2016-08-05 12:16:16,196 []
2016-08-05 12:16:20,119 []
2016-08-05 12:16:24,142 []
2016-08-05 12:16:28,164 []
2016-08-05 12:16:32,186 []
2016-08-05 12:16:36,108 []
2016-08-05 12:16:40,130 []
2016-08-05 12:16:44,153 []
2016-08-05 12:16:48,175 []
2016-08-05 12:16:52,198 []
2016-08-05 12:16:56,120 []
2016-08-05 12:17:00,143 []
2016-08-05 12:17:04,165 []
2016-08-05 12:17:08,187 []
2016-08-05 12:17:12,109 []
2016-08-05 12:17:16,132 []
2016-08-05 12:17:20,154 []
2016-08-05 12:17:24,176 []
2016-08-05 12:17:28,199 []
2016-08-05 12:17:32,121 []
2016-08-05 12:17:36,144 []
2016-08-05 12:17:40,167 []
2016-08-05 12:17:44,191 []
2016-08-05 12:17:48,113 []
2016-08-05 12:17:52,135 []
2016-08-05 12:17:56,158 []
2016-08-05 12:18:00,182 []
2016-08-05 12:18:04,104 []
2016-08-05 12:18:08,127 []
2016-08-05 12:18:12,150 []
2016-08-05 12:18:16,173 []
2016-08-05 12:18:20,197 []
2016-08-05 12:18:20,298 []
2016-08-05 12:18:24,121 []
2016-08-05 12:18:28,144 []
2016-08-05 12:18:32,167 []
2016-08-05 12:18:36,189 []
2016-08-05 12:18:40,112 []
2016-08-05 12:18:44,135 []
2016-08-05 12:18:48,158 []
2016-08-05 12:18:52,181 []
2016-08-05 12:18:56,104 []
2016-08-05 12:19:00,126 []
2016-08-05 12:19:04,149 []
2016-08-05 12:19:08,172 []
2016-08-05 12:19:12,196 []
2016-08-05 12:19:16,118 []
2016-08-05 12:19:20,141 []
2016-08-05 12:19:24,164 []
2016-08-05 12:19:28,186 []
2016-08-05 12:19:32,108 []
2016-08-05 12:19:36,131 []
2016-08-05 12:19:40,154 []
2016-08-05 12:19:44,177 []
2016-08-05 12:19:48,199 []
2016-08-05 12:19:52,121 []
2016-08-05 12:19:56,144 []
2016-08-05 12:20:00,269 []
2016-08-05 12:20:04,190 []
2016-08-05 12:20:08,112 []
2016-08-05 12:20:12,135 []
2016-08-05 12:20:16,158 []
2016-08-05 12:20:20,182 []
2016-08-05 12:20:20,283 []
2016-08-05 12:20:24,105 []
2016-08-05 12:20:28,127 []
2016-08-05 12:20:32,149 []
2016-08-05 12:20:36,172 []
2016-08-05 12:20:40,195 []
2016-08-05 12:20:44,118 []
2016-08-05 12:20:48,141 []
2016-08-05 12:20:52,164 []
2016-08-05 12:20:56,188 []
2016-08-05 12:21:00,111 []
2016-08-05 12:21:04,134 []
2016-08-05 12:21:08,157 []
2016-08-05 12:21:12,180 []
2016-08-05 12:21:16,102 []
2016-08-05 12:21:20,125 []
2016-08-05 12:21:24,148 []
2016-08-05 12:21:28,172 []
2016-08-05 12:21:32,194 []
2016-08-05 12:21:36,115 []
2016-08-05 12:21:40,138 []
2016-08-05 12:21:44,159 []
2016-08-05 12:21:48,182 []
2016-08-05 12:21:52,104 []
2016-08-05 12:21:56,126 []
2016-08-05 12:22:00,149 []
2016-08-05 12:22:04,172 []
2016-08-05 12:22:08,195 []
2016-08-05 12:22:12,118 []
2016-08-05 12:22:16,141 []
2016-08-05 12:22:20,165 []
2016-08-05 12:22:20,266 []
2016-08-05 12:22:24,189 []
2016-08-05 12:22:28,112 []
2016-08-05 12:22:32,134 []
2016-08-05 12:22:36,157 []
2016-08-05 12:22:40,180 []
2016-08-05 12:22:44,102 []
2016-08-05 12:22:48,125 []
2016-08-05 12:22:52,148 []
2016-08-05 12:22:56,172 []
2016-08-05 12:23:00,195 []
2016-08-05 12:23:04,118 []
2016-08-05 12:23:08,141 []
2016-08-05 12:23:12,165 []
2016-08-05 12:23:16,188 []
2016-08-05 12:23:20,111 []
2016-08-05 12:23:20,815 []
2016-08-05 12:23:24,135 []
2016-08-05 12:23:28,158 []
2016-08-05 12:23:32,182 []
2016-08-05 12:23:36,105 []
2016-08-05 12:23:40,128 []
2016-08-05 12:23:44,151 []
2016-08-05 12:23:48,174 []
2016-08-05 12:23:52,198 []
2016-08-05 12:23:56,121 []
2016-08-05 12:24:00,143 []
2016-08-05 12:24:04,165 []
2016-08-05 12:24:08,189 []
2016-08-05 12:24:12,111 []
2016-08-05 12:24:16,134 []
2016-08-05 12:24:20,159 []
2016-08-05 12:24:24,182 []
2016-08-05 12:24:28,104 []
2016-08-05 12:24:32,127 []
2016-08-05 12:24:36,150 []
2016-08-05 12:24:40,172 []
2016-08-05 12:24:44,195 []
2016-08-05 12:24:48,118 []
2016-08-05 12:24:52,141 []
2016-08-05 12:24:56,163 []
2016-08-05 12:25:00,085 []
2016-08-05 12:25:00,186 []
2016-08-05 12:25:04,108 []
2016-08-05 12:25:08,130 []
2016-08-05 12:25:12,152 []
2016-08-05 12:25:16,174 []
2016-08-05 12:25:20,196 []
2016-08-05 12:25:20,298 []
2016-08-05 12:25:24,119 []
2016-08-05 12:25:28,142 []
2016-08-05 12:25:32,165 []
2016-08-05 12:25:36,188 []
2016-08-05 12:25:40,110 []
2016-08-05 12:25:44,133 []
2016-08-05 12:25:48,157 []
2016-08-05 12:25:52,180 []
2016-08-05 12:25:56,102 []
2016-08-05 12:26:00,125 []
2016-08-05 12:26:04,147 []
2016-08-05 12:26:08,170 []
2016-08-05 12:26:12,193 []
2016-08-05 12:26:16,115 []
2016-08-05 12:26:20,138 []
2016-08-05 12:26:24,161 []
2016-08-05 12:26:28,184 []
2016-08-05 12:26:32,106 []
2016-08-05 12:26:36,129 []
2016-08-05 12:26:40,153 []
2016-08-05 12:26:44,176 []
2016-08-05 12:26:48,198 []
2016-08-05 12:26:52,121 []
2016-08-05 12:26:56,144 []
2016-08-05 12:27:00,167 []
2016-08-05 12:27:04,190 []
2016-08-05 12:27:08,112 []
2016-08-05 12:27:12,135 []
2016-08-05 12:27:16,158 []
2016-08-05 12:27:20,181 []
2016-08-05 12:27:24,103 []
2016-08-05 12:27:28,125 []
2016-08-05 12:27:32,146 []
2016-08-05 12:27:36,167 []
2016-08-05 12:27:40,189 []
2016-08-05 12:27:44,111 []
2016-08-05 12:27:48,135 []
2016-08-05 12:27:52,158 []
2016-08-05 12:27:56,182 []
2016-08-05 12:28:00,205 []
2016-08-05 12:28:04,126 []
2016-08-05 12:28:08,149 []
2016-08-05 12:28:12,172 []
2016-08-05 12:28:16,196 []
2016-08-05 12:28:20,118 []
2016-08-05 12:28:20,220 []
2016-08-05 12:28:24,143 []
2016-08-05 12:28:28,166 []
2016-08-05 12:28:32,190 []
2016-08-05 12:28:36,112 []
2016-08-05 12:28:40,135 []
2016-08-05 12:28:44,158 []
2016-08-05 12:28:48,181 []
2016-08-05 12:28:52,103 []
2016-08-05 12:28:56,126 []
2016-08-05 12:29:00,149 []
2016-08-05 12:29:04,172 []
2016-08-05 12:29:08,195 []
2016-08-05 12:29:12,117 []
2016-08-05 12:29:16,140 []
2016-08-05 12:29:20,163 []
2016-08-05 12:29:24,186 []
2016-08-05 12:29:28,109 []
2016-08-05 12:29:32,132 []
2016-08-05 12:29:36,155 []
2016-08-05 12:29:40,178 []
2016-08-05 12:29:44,201 []
2016-08-05 12:29:48,124 []
2016-08-05 12:29:52,147 []
2016-08-05 12:29:56,169 []
2016-08-05 12:30:00,190 []
2016-08-05 12:30:04,112 []
2016-08-05 12:30:08,135 []
2016-08-05 12:30:12,158 []
2016-08-05 12:30:16,181 []
2016-08-05 12:30:20,103 []
2016-08-05 12:30:20,205 []
2016-08-05 12:30:24,127 []
2016-08-05 12:30:28,150 []
2016-08-05 12:30:32,173 []
2016-08-05 12:30:36,195 []
2016-08-05 12:30:40,117 []
2016-08-05 12:30:44,141 []
2016-08-05 12:30:48,164 []
2016-08-05 12:30:52,187 []
2016-08-05 12:30:56,109 []
2016-08-05 12:31:00,132 []
2016-08-05 12:31:04,155 []
2016-08-05 12:31:08,178 []
2016-08-05 12:31:12,201 []
2016-08-05 12:31:16,124 []
2016-08-05 12:31:20,147 []
2016-08-05 12:31:24,170 []
2016-08-05 12:31:28,193 []
2016-08-05 12:31:32,114 []
2016-08-05 12:31:36,137 []
2016-08-05 12:31:40,160 []
2016-08-05 12:31:44,184 []
2016-08-05 12:31:48,106 []
2016-08-05 12:31:52,129 []
2016-08-05 12:31:56,152 []
2016-08-05 12:32:00,174 []
2016-08-05 12:32:04,196 []
2016-08-05 12:32:08,119 []
2016-08-05 12:32:12,142 []
2016-08-05 12:32:16,166 []
2016-08-05 12:32:20,189 []
2016-08-05 12:32:24,112 []
2016-08-05 12:32:28,135 []
2016-08-05 12:32:32,157 []
2016-08-05 12:32:36,181 []
2016-08-05 12:32:40,103 []
2016-08-05 12:32:44,126 []
2016-08-05 12:32:48,148 []
2016-08-05 12:32:52,172 []
2016-08-05 12:32:56,195 []
2016-08-05 12:33:00,115 []
2016-08-05 12:33:04,138 []
2016-08-05 12:33:08,160 []
2016-08-05 12:33:12,182 []
2016-08-05 12:33:16,105 []
2016-08-05 12:33:20,127 []
2016-08-05 12:33:20,228 []
2016-08-05 12:33:24,151 []
2016-08-05 12:33:28,175 []
2016-08-05 12:33:32,197 []
2016-08-05 12:33:36,120 []
2016-08-05 12:33:40,143 []
2016-08-05 12:33:44,166 []
2016-08-05 12:33:48,189 []
2016-08-05 12:33:52,112 []
2016-08-05 12:33:56,135 []
2016-08-05 12:34:00,258 []
2016-08-05 12:34:04,180 []
2016-08-05 12:34:08,101 []
2016-08-05 12:34:12,125 []
2016-08-05 12:34:16,148 []
2016-08-05 12:34:20,171 []
2016-08-05 12:34:24,195 []
2016-08-05 12:34:28,117 []
2016-08-05 12:34:32,140 []
2016-08-05 12:34:36,163 []
2016-08-05 12:34:40,186 []
2016-08-05 12:34:44,108 []
2016-08-05 12:34:48,131 []
2016-08-05 12:34:52,154 []
2016-08-05 12:34:56,177 []
2016-08-05 12:35:00,199 []
2016-08-05 12:35:04,121 []
2016-08-05 12:35:08,145 []
2016-08-05 12:35:12,168 []
2016-08-05 12:35:16,190 []
2016-08-05 12:35:20,113 []
2016-08-05 12:35:24,136 []
2016-08-05 12:35:28,160 []
2016-08-05 12:35:32,183 []
2016-08-05 12:35:36,105 []
2016-08-05 12:35:40,128 []
2016-08-05 12:35:44,152 []
2016-08-05 12:35:48,175 []
2016-08-05 12:35:52,197 []
2016-08-05 12:35:56,220 []
2016-08-05 12:36:00,141 []
2016-08-05 12:36:04,164 []
2016-08-05 12:36:08,187 []
2016-08-05 12:36:12,109 []
2016-08-05 12:36:16,132 []
2016-08-05 12:36:20,155 []
2016-08-05 12:36:20,257 []
2016-08-05 12:36:24,179 []
2016-08-05 12:36:28,102 []
2016-08-05 12:36:32,125 []
2016-08-05 12:36:36,148 []
2016-08-05 12:36:40,172 []
2016-08-05 12:36:44,195 []
2016-08-05 12:36:48,118 []
2016-08-05 12:36:52,142 []
2016-08-05 12:36:56,166 []
2016-08-05 12:37:00,189 []
2016-08-05 12:37:04,111 []
2016-08-05 12:37:08,135 []
2016-08-05 12:37:12,158 []
2016-08-05 12:37:16,182 []
2016-08-05 12:37:20,106 []
2016-08-05 12:37:24,129 []
2016-08-05 12:37:28,152 []
2016-08-05 12:37:32,175 []
2016-08-05 12:37:36,198 []
2016-08-05 12:37:40,120 []
2016-08-05 12:37:44,143 []
2016-08-05 12:37:48,166 []
2016-08-05 12:37:52,188 []
2016-08-05 12:37:56,109 []
2016-08-05 12:38:00,130 []
2016-08-05 12:38:04,152 []
2016-08-05 12:38:08,176 []
2016-08-05 12:38:12,199 []
2016-08-05 12:38:16,121 []
2016-08-05 12:38:20,145 []
2016-08-05 12:38:24,168 []
2016-08-05 12:38:28,191 []
2016-08-05 12:38:32,114 []
2016-08-05 12:38:36,136 []
2016-08-05 12:38:40,159 []
2016-08-05 12:38:44,181 []
2016-08-05 12:38:48,103 []
2016-08-05 12:38:52,127 []
2016-08-05 12:38:56,150 []
2016-08-05 12:39:00,173 []
2016-08-05 12:39:04,196 []
2016-08-05 12:39:08,119 []
2016-08-05 12:39:12,142 []
2016-08-05 12:39:16,164 []
2016-08-05 12:39:20,186 []
2016-08-05 12:39:20,288 []
2016-08-05 12:39:24,110 []
2016-08-05 12:39:28,132 []
2016-08-05 12:39:32,154 []
2016-08-05 12:39:36,177 []
2016-08-05 12:39:40,201 []
2016-08-05 12:39:44,123 []
2016-08-05 12:39:48,147 []
2016-08-05 12:39:52,170 []
2016-08-05 12:39:56,192 []
2016-08-05 12:40:00,215 []
2016-08-05 12:40:04,138 []
2016-08-05 12:40:08,161 []
2016-08-05 12:40:12,184 []
2016-08-05 12:40:16,106 []
2016-08-05 12:40:20,129 []
2016-08-05 12:40:24,151 []
2016-08-05 12:40:28,174 []
2016-08-05 12:40:32,196 []
2016-08-05 12:40:36,118 []
2016-08-05 12:40:40,140 []
2016-08-05 12:40:44,162 []
2016-08-05 12:40:48,185 []
2016-08-05 12:40:52,107 []
2016-08-05 12:40:56,130 []
2016-08-05 12:41:00,153 []
2016-08-05 12:41:04,176 []
2016-08-05 12:41:08,199 []
2016-08-05 12:41:12,121 []
2016-08-05 12:41:16,144 []
2016-08-05 12:41:20,166 []
2016-08-05 12:41:20,268 []
2016-08-05 12:41:24,190 []
2016-08-05 12:41:28,111 []
2016-08-05 12:41:32,133 []
2016-08-05 12:41:36,155 []
2016-08-05 12:41:40,178 []
2016-08-05 12:41:44,200 []
2016-08-05 12:41:48,122 []
2016-08-05 12:41:52,145 []
2016-08-05 12:41:56,169 []
2016-08-05 12:42:00,191 []
2016-08-05 12:42:04,114 []
2016-08-05 12:42:08,137 []
2016-08-05 12:42:12,160 []
2016-08-05 12:42:16,183 []
2016-08-05 12:42:20,106 []
2016-08-05 12:42:24,130 []
2016-08-05 12:42:28,153 []
2016-08-05 12:42:32,176 []
2016-08-05 12:42:36,199 []
2016-08-05 12:42:40,122 []
2016-08-05 12:42:44,145 []
2016-08-05 12:42:48,168 []
2016-08-05 12:42:52,192 []
2016-08-05 12:42:56,114 []
2016-08-05 12:43:00,137 []
2016-08-05 12:43:04,160 []
2016-08-05 12:43:08,182 []
2016-08-05 12:43:12,104 []
2016-08-05 12:43:16,127 []
2016-08-05 12:43:20,150 []
2016-08-05 12:43:24,172 []
2016-08-05 12:43:28,194 []
2016-08-05 12:43:32,115 []
2016-08-05 12:43:36,137 []
2016-08-05 12:43:40,160 []
2016-08-05 12:43:44,182 []
2016-08-05 12:43:48,104 []
2016-08-05 12:43:52,127 []
2016-08-05 12:43:56,150 []
2016-08-05 12:44:00,273 []
2016-08-05 12:44:04,196 []
2016-08-05 12:44:08,118 []
2016-08-05 12:44:12,139 []
2016-08-05 12:44:16,162 []
2016-08-05 12:44:20,186 []
2016-08-05 12:44:20,288 []
2016-08-05 12:44:24,110 []
2016-08-05 12:44:28,133 []
2016-08-05 12:44:32,155 []
2016-08-05 12:44:36,179 []
2016-08-05 12:44:40,101 []
2016-08-05 12:44:44,124 []
2016-08-05 12:44:48,147 []
2016-08-05 12:44:52,170 []
2016-08-05 12:44:56,193 []
2016-08-05 12:45:00,115 []
2016-08-05 12:45:04,138 []
2016-08-05 12:45:08,161 []
2016-08-05 12:45:12,183 []
2016-08-05 12:45:16,106 []
2016-08-05 12:45:20,129 []
2016-08-05 12:45:24,151 []
2016-08-05 12:45:28,174 []
2016-08-05 12:45:32,197 []
2016-08-05 12:45:36,120 []
2016-08-05 12:45:40,143 []
2016-08-05 12:45:44,167 []
2016-08-05 12:45:48,189 []
2016-08-05 12:45:52,111 []
2016-08-05 12:45:56,134 []
2016-08-05 12:46:00,257 []
2016-08-05 12:46:04,179 []
2016-08-05 12:46:08,102 []
2016-08-05 12:46:12,125 []
2016-08-05 12:46:16,148 []
2016-08-05 12:46:20,172 []
2016-08-05 12:46:24,195 []
2016-08-05 12:46:28,117 []
2016-08-05 12:46:32,140 []
2016-08-05 12:46:36,163 []
